"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 10:18:59 GMT 2021","Fri Aug 13 10:19:01 GMT 2021","2056","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Fri Aug 13 10:19:11 GMT 2021","Fri Aug 13 10:19:25 GMT 2021","14100","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Fri Aug 13 10:19:26 GMT 2021","Fri Aug 13 10:19:29 GMT 2021","3266","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Fri Aug 13 10:22:01 GMT 2021","Fri Aug 13 10:22:11 GMT 2021","10310","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Fri Aug 13 10:19:30 GMT 2021","Fri Aug 13 10:19:41 GMT 2021","10592","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Fri Aug 13 10:18:56 GMT 2021","Fri Aug 13 10:18:58 GMT 2021","2046","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Fri Aug 13 10:22:12 GMT 2021","Fri Aug 13 10:22:40 GMT 2021","27928","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Fri Aug 13 10:19:02 GMT 2021","Fri Aug 13 10:19:09 GMT 2021","7263","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Fri Aug 13 10:20:56 GMT 2021","Fri Aug 13 10:21:14 GMT 2021","18215","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Fri Aug 13 10:21:15 GMT 2021","Fri Aug 13 10:21:32 GMT 2021","16798","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Fri Aug 13 10:22:42 GMT 2021","Fri Aug 13 10:22:49 GMT 2021","7284","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Fri Aug 13 10:20:00 GMT 2021","Fri Aug 13 10:20:55 GMT 2021","55236","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Fri Aug 13 10:19:42 GMT 2021","Fri Aug 13 10:19:59 GMT 2021","16984","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Fri Aug 13 10:21:33 GMT 2021","Fri Aug 13 10:22:00 GMT 2021","26595","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
