"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 11:04:03 GMT 2021","Tue Aug 10 11:04:07 GMT 2021","3373","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Tue Aug 10 11:03:48 GMT 2021","Tue Aug 10 11:04:03 GMT 2021","14613","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"broken","Tue Aug 10 11:04:17 GMT 2021","Tue Aug 10 11:04:27 GMT 2021","9465","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Tue Aug 10 11:04:27 GMT 2021","Tue Aug 10 11:05:25 GMT 2021","57281","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Tue Aug 10 11:04:07 GMT 2021","Tue Aug 10 11:04:15 GMT 2021","8041","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Tue Aug 10 11:06:32 GMT 2021","Tue Aug 10 11:06:43 GMT 2021","10436","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Tue Aug 10 11:03:39 GMT 2021","Tue Aug 10 11:03:47 GMT 2021","7373","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Tue Aug 10 11:06:44 GMT 2021","Tue Aug 10 11:07:13 GMT 2021","28210","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Tue Aug 10 11:05:45 GMT 2021","Tue Aug 10 11:06:02 GMT 2021","17076","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Tue Aug 10 11:06:04 GMT 2021","Tue Aug 10 11:06:32 GMT 2021","27822","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Tue Aug 10 11:05:26 GMT 2021","Tue Aug 10 11:05:45 GMT 2021","18323","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Tue Aug 10 11:07:13 GMT 2021","Tue Aug 10 11:07:21 GMT 2021","7423","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Tue Aug 10 11:03:36 GMT 2021","Tue Aug 10 11:03:38 GMT 2021","2106","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
