"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 23:03:44 GMT 2021","Thu Aug 12 23:03:51 GMT 2021","7430","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Thu Aug 12 23:07:27 GMT 2021","Thu Aug 12 23:07:35 GMT 2021","7361","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Thu Aug 12 23:03:52 GMT 2021","Thu Aug 12 23:04:06 GMT 2021","14649","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Thu Aug 12 23:05:59 GMT 2021","Thu Aug 12 23:06:16 GMT 2021","16948","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"failed","Thu Aug 12 23:06:58 GMT 2021","Thu Aug 12 23:07:26 GMT 2021","28160","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Thu Aug 12 23:06:46 GMT 2021","Thu Aug 12 23:06:56 GMT 2021","10379","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Thu Aug 12 23:03:36 GMT 2021","Thu Aug 12 23:03:38 GMT 2021","2104","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Thu Aug 12 23:04:43 GMT 2021","Thu Aug 12 23:05:40 GMT 2021","56783","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Thu Aug 12 23:04:08 GMT 2021","Thu Aug 12 23:04:11 GMT 2021","3325","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Thu Aug 12 23:03:39 GMT 2021","Thu Aug 12 23:03:41 GMT 2021","2084","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Thu Aug 12 23:06:18 GMT 2021","Thu Aug 12 23:06:44 GMT 2021","26680","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Thu Aug 12 23:04:25 GMT 2021","Thu Aug 12 23:04:41 GMT 2021","16225","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Thu Aug 12 23:04:13 GMT 2021","Thu Aug 12 23:04:24 GMT 2021","10719","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Thu Aug 12 23:05:40 GMT 2021","Thu Aug 12 23:05:59 GMT 2021","18437","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
