"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 19:25:44 GMT 2021","Sun Aug 08 19:25:48 GMT 2021","3356","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Sun Aug 08 19:27:43 GMT 2021","Sun Aug 08 19:28:16 GMT 2021","32744","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Sun Aug 08 19:27:07 GMT 2021","Sun Aug 08 19:27:26 GMT 2021","18274","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Sun Aug 08 19:25:28 GMT 2021","Sun Aug 08 19:25:43 GMT 2021","14687","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Sun Aug 08 19:25:24 GMT 2021","Sun Aug 08 19:25:27 GMT 2021","2081","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Sun Aug 08 19:25:48 GMT 2021","Sun Aug 08 19:25:56 GMT 2021","7995","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"broken","Sun Aug 08 19:28:29 GMT 2021","Sun Aug 08 19:28:39 GMT 2021","10039","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Sun Aug 08 19:26:10 GMT 2021","Sun Aug 08 19:27:06 GMT 2021","55237","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Sun Aug 08 19:28:40 GMT 2021","Sun Aug 08 19:28:48 GMT 2021","7408","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Sun Aug 08 19:27:26 GMT 2021","Sun Aug 08 19:27:42 GMT 2021","16266","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Sun Aug 08 19:28:17 GMT 2021","Sun Aug 08 19:28:28 GMT 2021","10431","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Sun Aug 08 19:25:58 GMT 2021","Sun Aug 08 19:26:10 GMT 2021","11813","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
