"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 21:14:45 GMT 2021","Thu Aug 12 21:15:01 GMT 2021","16212","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Thu Aug 12 21:13:57 GMT 2021","Thu Aug 12 21:13:59 GMT 2021","2034","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Thu Aug 12 21:14:04 GMT 2021","Thu Aug 12 21:14:11 GMT 2021","7251","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"failed","Thu Aug 12 21:17:18 GMT 2021","Thu Aug 12 21:17:46 GMT 2021","28140","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Thu Aug 12 21:16:19 GMT 2021","Thu Aug 12 21:16:36 GMT 2021","16986","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Thu Aug 12 21:14:33 GMT 2021","Thu Aug 12 21:14:44 GMT 2021","10702","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Thu Aug 12 21:15:03 GMT 2021","Thu Aug 12 21:16:00 GMT 2021","56809","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Thu Aug 12 21:16:00 GMT 2021","Thu Aug 12 21:16:19 GMT 2021","18433","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Thu Aug 12 21:17:48 GMT 2021","Thu Aug 12 21:17:55 GMT 2021","7367","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Thu Aug 12 21:14:13 GMT 2021","Thu Aug 12 21:14:28 GMT 2021","14313","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Thu Aug 12 21:14:00 GMT 2021","Thu Aug 12 21:14:03 GMT 2021","2055","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Thu Aug 12 21:17:06 GMT 2021","Thu Aug 12 21:17:16 GMT 2021","10389","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Thu Aug 12 21:14:29 GMT 2021","Thu Aug 12 21:14:32 GMT 2021","3327","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Thu Aug 12 21:16:38 GMT 2021","Thu Aug 12 21:17:04 GMT 2021","26734","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
