"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 11:44:53 GMT 2021","Tue Aug 10 11:44:57 GMT 2021","3356","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Tue Aug 10 11:44:37 GMT 2021","Tue Aug 10 11:44:52 GMT 2021","14510","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Tue Aug 10 11:46:46 GMT 2021","Tue Aug 10 11:47:03 GMT 2021","17191","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Tue Aug 10 11:48:14 GMT 2021","Tue Aug 10 11:48:22 GMT 2021","7431","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Tue Aug 10 11:44:26 GMT 2021","Tue Aug 10 11:44:28 GMT 2021","2065","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Tue Aug 10 11:45:11 GMT 2021","Tue Aug 10 11:45:27 GMT 2021","16401","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Tue Aug 10 11:47:44 GMT 2021","Tue Aug 10 11:48:13 GMT 2021","28197","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Tue Aug 10 11:46:27 GMT 2021","Tue Aug 10 11:46:46 GMT 2021","18287","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Tue Aug 10 11:44:28 GMT 2021","Tue Aug 10 11:44:36 GMT 2021","7273","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Tue Aug 10 11:47:33 GMT 2021","Tue Aug 10 11:47:44 GMT 2021","10434","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Tue Aug 10 11:45:29 GMT 2021","Tue Aug 10 11:46:26 GMT 2021","57165","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Tue Aug 10 11:44:23 GMT 2021","Tue Aug 10 11:44:25 GMT 2021","2030","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Tue Aug 10 11:47:04 GMT 2021","Tue Aug 10 11:47:32 GMT 2021","27796","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Tue Aug 10 11:44:58 GMT 2021","Tue Aug 10 11:45:09 GMT 2021","10789","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
