"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 18:09:20 GMT 2021","Tue Aug 10 18:09:23 GMT 2021","3338","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Tue Aug 10 18:10:53 GMT 2021","Tue Aug 10 18:11:11 GMT 2021","18234","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"failed","Tue Aug 10 18:09:54 GMT 2021","Tue Aug 10 18:10:51 GMT 2021","57072","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"broken","Tue Aug 10 18:12:10 GMT 2021","Tue Aug 10 18:12:20 GMT 2021","10565","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Tue Aug 10 18:12:22 GMT 2021","Tue Aug 10 18:12:29 GMT 2021","7370","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Tue Aug 10 18:09:36 GMT 2021","Tue Aug 10 18:09:53 GMT 2021","16299","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Tue Aug 10 18:09:24 GMT 2021","Tue Aug 10 18:09:35 GMT 2021","10741","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Tue Aug 10 18:08:57 GMT 2021","Tue Aug 10 18:09:04 GMT 2021","7465","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Tue Aug 10 18:11:59 GMT 2021","Tue Aug 10 18:12:09 GMT 2021","10412","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Tue Aug 10 18:08:54 GMT 2021","Tue Aug 10 18:08:56 GMT 2021","2135","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Tue Aug 10 18:09:05 GMT 2021","Tue Aug 10 18:09:19 GMT 2021","14680","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Tue Aug 10 18:11:31 GMT 2021","Tue Aug 10 18:11:58 GMT 2021","27729","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Tue Aug 10 18:11:13 GMT 2021","Tue Aug 10 18:11:30 GMT 2021","17219","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Tue Aug 10 18:08:50 GMT 2021","Tue Aug 10 18:08:52 GMT 2021","2101","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
