"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 08:53:45 GMT 2021","Fri Aug 13 08:53:56 GMT 2021","10753","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Fri Aug 13 08:55:33 GMT 2021","Fri Aug 13 08:55:50 GMT 2021","17014","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Fri Aug 13 08:55:52 GMT 2021","Fri Aug 13 08:56:19 GMT 2021","26702","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Fri Aug 13 08:57:00 GMT 2021","Fri Aug 13 08:57:07 GMT 2021","7373","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Fri Aug 13 08:53:16 GMT 2021","Fri Aug 13 08:53:24 GMT 2021","7292","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Fri Aug 13 08:53:40 GMT 2021","Fri Aug 13 08:53:44 GMT 2021","3336","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Fri Aug 13 08:53:24 GMT 2021","Fri Aug 13 08:53:39 GMT 2021","14587","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Fri Aug 13 08:53:57 GMT 2021","Fri Aug 13 08:54:14 GMT 2021","17344","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Fri Aug 13 08:56:19 GMT 2021","Fri Aug 13 08:56:30 GMT 2021","10411","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Fri Aug 13 08:55:14 GMT 2021","Fri Aug 13 08:55:33 GMT 2021","18572","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Fri Aug 13 08:56:30 GMT 2021","Fri Aug 13 08:56:58 GMT 2021","28179","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"failed","Fri Aug 13 08:54:15 GMT 2021","Fri Aug 13 08:55:13 GMT 2021","58000","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Fri Aug 13 08:53:10 GMT 2021","Fri Aug 13 08:53:12 GMT 2021","2031","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Fri Aug 13 08:53:13 GMT 2021","Fri Aug 13 08:53:15 GMT 2021","2058","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
