"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 08 14:20:08 GMT 2021","Sun Aug 08 14:20:19 GMT 2021","11089","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Sun Aug 08 14:20:38 GMT 2021","Sun Aug 08 14:21:11 GMT 2021","32600","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Sun Aug 08 14:21:12 GMT 2021","Sun Aug 08 14:21:23 GMT 2021","10326","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Sun Aug 08 14:19:14 GMT 2021","Sun Aug 08 14:20:07 GMT 2021","53386","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Sun Aug 08 14:21:36 GMT 2021","Sun Aug 08 14:21:43 GMT 2021","7309","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Sun Aug 08 14:18:52 GMT 2021","Sun Aug 08 14:19:00 GMT 2021","7795","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Sun Aug 08 14:18:47 GMT 2021","Sun Aug 08 14:18:50 GMT 2021","3281","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Sun Aug 08 14:20:21 GMT 2021","Sun Aug 08 14:20:37 GMT 2021","16001","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Sun Aug 08 14:19:01 GMT 2021","Sun Aug 08 14:19:13 GMT 2021","11477","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Sun Aug 08 14:18:31 GMT 2021","Sun Aug 08 14:18:46 GMT 2021","14159","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"broken","Sun Aug 08 14:21:24 GMT 2021","Sun Aug 08 14:21:34 GMT 2021","10037","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Sun Aug 08 14:18:28 GMT 2021","Sun Aug 08 14:18:30 GMT 2021","2058","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
