"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 08:27:41 GMT 2021","Tue Aug 10 08:28:09 GMT 2021","28289","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Tue Aug 10 08:26:59 GMT 2021","Tue Aug 10 08:27:27 GMT 2021","27896","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Tue Aug 10 08:26:39 GMT 2021","Tue Aug 10 08:26:56 GMT 2021","17136","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Tue Aug 10 08:25:01 GMT 2021","Tue Aug 10 08:25:09 GMT 2021","8206","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Tue Aug 10 08:24:39 GMT 2021","Tue Aug 10 08:24:54 GMT 2021","15383","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Tue Aug 10 08:24:56 GMT 2021","Tue Aug 10 08:24:59 GMT 2021","3378","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Tue Aug 10 08:25:23 GMT 2021","Tue Aug 10 08:26:19 GMT 2021","55608","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"broken","Tue Aug 10 08:25:11 GMT 2021","Tue Aug 10 08:25:21 GMT 2021","10469","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Tue Aug 10 08:24:36 GMT 2021","Tue Aug 10 08:24:38 GMT 2021","2112","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Tue Aug 10 08:26:20 GMT 2021","Tue Aug 10 08:26:39 GMT 2021","18380","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Tue Aug 10 08:28:11 GMT 2021","Tue Aug 10 08:28:18 GMT 2021","7392","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Tue Aug 10 08:27:29 GMT 2021","Tue Aug 10 08:27:39 GMT 2021","10464","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
