"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 22 21:29:12 GMT 2021","Sun Aug 22 21:29:39 GMT 2021","26746","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Sun Aug 22 21:26:39 GMT 2021","Sun Aug 22 21:26:41 GMT 2021","2068","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Sun Aug 22 21:30:21 GMT 2021","Sun Aug 22 21:30:29 GMT 2021","7405","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Sun Aug 22 21:27:09 GMT 2021","Sun Aug 22 21:27:20 GMT 2021","10764","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Sun Aug 22 21:28:35 GMT 2021","Sun Aug 22 21:28:53 GMT 2021","18500","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Sun Aug 22 21:26:36 GMT 2021","Sun Aug 22 21:26:38 GMT 2021","2043","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Sun Aug 22 21:27:05 GMT 2021","Sun Aug 22 21:27:08 GMT 2021","3355","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Sun Aug 22 21:27:38 GMT 2021","Sun Aug 22 21:28:34 GMT 2021","55965","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Sun Aug 22 21:29:52 GMT 2021","Sun Aug 22 21:30:20 GMT 2021","28179","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Sun Aug 22 21:26:42 GMT 2021","Sun Aug 22 21:26:49 GMT 2021","7336","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Sun Aug 22 21:28:54 GMT 2021","Sun Aug 22 21:29:11 GMT 2021","17054","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Sun Aug 22 21:26:50 GMT 2021","Sun Aug 22 21:27:04 GMT 2021","14659","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Sun Aug 22 21:29:40 GMT 2021","Sun Aug 22 21:29:50 GMT 2021","10413","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Sun Aug 22 21:27:20 GMT 2021","Sun Aug 22 21:27:38 GMT 2021","17316","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
