"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 20:04:23 GMT 2021","Sun Aug 08 20:04:56 GMT 2021","32740","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Sun Aug 08 20:02:51 GMT 2021","Sun Aug 08 20:03:46 GMT 2021","55076","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"broken","Sun Aug 08 20:04:08 GMT 2021","Sun Aug 08 20:04:21 GMT 2021","13430","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Sun Aug 08 20:02:25 GMT 2021","Sun Aug 08 20:02:28 GMT 2021","3336","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Sun Aug 08 20:04:56 GMT 2021","Sun Aug 08 20:05:06 GMT 2021","10407","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Sun Aug 08 20:05:38 GMT 2021","Sun Aug 08 20:05:45 GMT 2021","7390","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Sun Aug 08 20:02:09 GMT 2021","Sun Aug 08 20:02:23 GMT 2021","14657","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Sun Aug 08 20:05:08 GMT 2021","Sun Aug 08 20:05:36 GMT 2021","28119","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Sun Aug 08 20:03:48 GMT 2021","Sun Aug 08 20:04:06 GMT 2021","18275","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Sun Aug 08 20:02:39 GMT 2021","Sun Aug 08 20:02:50 GMT 2021","11830","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Sun Aug 08 20:02:05 GMT 2021","Sun Aug 08 20:02:07 GMT 2021","2105","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Sun Aug 08 20:02:30 GMT 2021","Sun Aug 08 20:02:38 GMT 2021","8014","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
