"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 09:47:53 GMT 2021","Fri Aug 13 09:48:07 GMT 2021","14517","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Fri Aug 13 09:50:44 GMT 2021","Fri Aug 13 09:50:55 GMT 2021","10378","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"failed","Fri Aug 13 09:48:42 GMT 2021","Fri Aug 13 09:49:36 GMT 2021","53916","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Fri Aug 13 09:51:25 GMT 2021","Fri Aug 13 09:51:32 GMT 2021","7362","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Fri Aug 13 09:48:12 GMT 2021","Fri Aug 13 09:48:23 GMT 2021","10683","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Fri Aug 13 09:48:09 GMT 2021","Fri Aug 13 09:48:12 GMT 2021","3297","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Fri Aug 13 09:47:42 GMT 2021","Fri Aug 13 09:47:44 GMT 2021","2107","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Fri Aug 13 09:48:25 GMT 2021","Fri Aug 13 09:48:42 GMT 2021","17170","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Fri Aug 13 09:49:58 GMT 2021","Fri Aug 13 09:50:15 GMT 2021","16969","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Fri Aug 13 09:50:16 GMT 2021","Fri Aug 13 09:50:43 GMT 2021","26649","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Fri Aug 13 09:47:44 GMT 2021","Fri Aug 13 09:47:52 GMT 2021","7513","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Fri Aug 13 09:50:56 GMT 2021","Fri Aug 13 09:51:24 GMT 2021","28035","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Fri Aug 13 09:47:38 GMT 2021","Fri Aug 13 09:47:40 GMT 2021","2071","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Fri Aug 13 09:49:38 GMT 2021","Fri Aug 13 09:49:56 GMT 2021","18366","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
