"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 22:03:21 GMT 2021","Thu Aug 12 22:03:23 GMT 2021","2083","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Thu Aug 12 22:07:11 GMT 2021","Thu Aug 12 22:07:19 GMT 2021","7424","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Thu Aug 12 22:03:55 GMT 2021","Thu Aug 12 22:04:05 GMT 2021","10799","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Thu Aug 12 22:03:17 GMT 2021","Thu Aug 12 22:03:19 GMT 2021","2060","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Thu Aug 12 22:05:43 GMT 2021","Thu Aug 12 22:06:00 GMT 2021","17077","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Thu Aug 12 22:06:02 GMT 2021","Thu Aug 12 22:06:29 GMT 2021","26766","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Thu Aug 12 22:04:07 GMT 2021","Thu Aug 12 22:04:23 GMT 2021","16374","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Thu Aug 12 22:03:24 GMT 2021","Thu Aug 12 22:03:32 GMT 2021","7361","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Thu Aug 12 22:03:50 GMT 2021","Thu Aug 12 22:03:53 GMT 2021","3358","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Thu Aug 12 22:06:29 GMT 2021","Thu Aug 12 22:06:40 GMT 2021","10434","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"failed","Thu Aug 12 22:06:42 GMT 2021","Thu Aug 12 22:07:10 GMT 2021","28230","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Thu Aug 12 22:05:24 GMT 2021","Thu Aug 12 22:05:43 GMT 2021","18757","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"failed","Thu Aug 12 22:04:25 GMT 2021","Thu Aug 12 22:05:22 GMT 2021","57263","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Thu Aug 12 22:03:33 GMT 2021","Thu Aug 12 22:03:48 GMT 2021","14639","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
