"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 10:45:35 GMT 2021","Fri Aug 13 10:46:01 GMT 2021","26634","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Fri Aug 13 10:46:15 GMT 2021","Fri Aug 13 10:46:43 GMT 2021","27994","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Fri Aug 13 10:43:41 GMT 2021","Fri Aug 13 10:43:58 GMT 2021","17096","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Fri Aug 13 10:46:44 GMT 2021","Fri Aug 13 10:46:51 GMT 2021","7327","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Fri Aug 13 10:45:16 GMT 2021","Fri Aug 13 10:45:33 GMT 2021","16874","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Fri Aug 13 10:43:30 GMT 2021","Fri Aug 13 10:43:40 GMT 2021","10625","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Fri Aug 13 10:42:53 GMT 2021","Fri Aug 13 10:42:55 GMT 2021","2064","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Fri Aug 13 10:43:59 GMT 2021","Fri Aug 13 10:44:55 GMT 2021","55510","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Fri Aug 13 10:46:03 GMT 2021","Fri Aug 13 10:46:13 GMT 2021","10356","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Fri Aug 13 10:43:25 GMT 2021","Fri Aug 13 10:43:28 GMT 2021","3285","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Fri Aug 13 10:43:00 GMT 2021","Fri Aug 13 10:43:08 GMT 2021","7331","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Fri Aug 13 10:44:56 GMT 2021","Fri Aug 13 10:45:15 GMT 2021","18312","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Fri Aug 13 10:43:09 GMT 2021","Fri Aug 13 10:43:23 GMT 2021","14292","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Fri Aug 13 10:42:57 GMT 2021","Fri Aug 13 10:42:59 GMT 2021","2079","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
