"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 10:38:44 GMT 2021","Wed Aug 11 10:39:11 GMT 2021","26759","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"failed","Wed Aug 11 10:39:24 GMT 2021","Wed Aug 11 10:39:52 GMT 2021","28294","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Wed Aug 11 10:36:07 GMT 2021","Wed Aug 11 10:36:09 GMT 2021","2074","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Wed Aug 11 10:36:52 GMT 2021","Wed Aug 11 10:37:08 GMT 2021","16398","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Wed Aug 11 10:36:04 GMT 2021","Wed Aug 11 10:36:06 GMT 2021","2048","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Wed Aug 11 10:36:10 GMT 2021","Wed Aug 11 10:36:17 GMT 2021","7347","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
"passed","Wed Aug 11 10:36:19 GMT 2021","Wed Aug 11 10:36:34 GMT 2021","14710","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Wed Aug 11 10:37:09 GMT 2021","Wed Aug 11 10:38:06 GMT 2021","57160","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Wed Aug 11 10:39:53 GMT 2021","Wed Aug 11 10:40:00 GMT 2021","7385","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Wed Aug 11 10:38:27 GMT 2021","Wed Aug 11 10:38:44 GMT 2021","17035","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Wed Aug 11 10:36:40 GMT 2021","Wed Aug 11 10:36:51 GMT 2021","10761","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"passed","Wed Aug 11 10:39:12 GMT 2021","Wed Aug 11 10:39:22 GMT 2021","10403","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Wed Aug 11 10:38:06 GMT 2021","Wed Aug 11 10:38:25 GMT 2021","18560","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Wed Aug 11 10:36:35 GMT 2021","Wed Aug 11 10:36:39 GMT 2021","3341","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
