"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 14:46:28 GMT 2021","Sun Aug 08 14:47:22 GMT 2021","53960","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Sun Aug 08 14:46:07 GMT 2021","Sun Aug 08 14:46:15 GMT 2021","7912","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"broken","Sun Aug 08 14:48:44 GMT 2021","Sun Aug 08 14:48:54 GMT 2021","10041","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Sun Aug 08 14:45:46 GMT 2021","Sun Aug 08 14:46:01 GMT 2021","15134","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Sun Aug 08 14:45:41 GMT 2021","Sun Aug 08 14:45:44 GMT 2021","2196","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Sun Aug 08 14:47:23 GMT 2021","Sun Aug 08 14:47:41 GMT 2021","18166","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Sun Aug 08 14:48:55 GMT 2021","Sun Aug 08 14:49:03 GMT 2021","7349","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Sun Aug 08 14:46:02 GMT 2021","Sun Aug 08 14:46:06 GMT 2021","3327","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Sun Aug 08 14:46:16 GMT 2021","Sun Aug 08 14:46:27 GMT 2021","11665","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"broken","Sun Aug 08 14:47:42 GMT 2021","Sun Aug 08 14:47:56 GMT 2021","13282","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Sun Aug 08 14:48:32 GMT 2021","Sun Aug 08 14:48:42 GMT 2021","10388","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Sun Aug 08 14:47:57 GMT 2021","Sun Aug 08 14:48:30 GMT 2021","32701","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
