"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 17:35:55 GMT 2021","Tue Aug 10 17:35:59 GMT 2021","3381","test_conduit","test_all_conduit","TestConduit1","","","test_sign_in",""
"passed","Tue Aug 10 17:35:27 GMT 2021","Tue Aug 10 17:35:29 GMT 2021","2078","test_conduit","test_all_conduit","TestConduit1","","","test_accept_cookies",""
"passed","Tue Aug 10 17:35:39 GMT 2021","Tue Aug 10 17:35:54 GMT 2021","14896","test_conduit","test_all_conduit","TestConduit1","","","test_signup",""
"passed","Tue Aug 10 17:39:18 GMT 2021","Tue Aug 10 17:39:26 GMT 2021","7435","test_conduit","test_all_conduit","TestConduit1","","","test_logout",""
"passed","Tue Aug 10 17:38:36 GMT 2021","Tue Aug 10 17:38:47 GMT 2021","10448","test_conduit","test_all_conduit","TestConduit1","","","test_pagination",""
"passed","Tue Aug 10 17:37:29 GMT 2021","Tue Aug 10 17:37:47 GMT 2021","18334","test_conduit","test_all_conduit","TestConduit1","","","test_modify_profile",""
"passed","Tue Aug 10 17:35:23 GMT 2021","Tue Aug 10 17:35:25 GMT 2021","2042","test_conduit","test_all_conduit","TestConduit1","","","test_homepage",""
"passed","Tue Aug 10 17:35:59 GMT 2021","Tue Aug 10 17:36:10 GMT 2021","10830","test_conduit","test_all_conduit","TestConduit1","","","test_new_article",""
"failed","Tue Aug 10 17:38:48 GMT 2021","Tue Aug 10 17:39:16 GMT 2021","28205","test_conduit","test_all_conduit","TestConduit1","","","test_list_faved_posts",""
"passed","Tue Aug 10 17:36:12 GMT 2021","Tue Aug 10 17:36:28 GMT 2021","16435","test_conduit","test_all_conduit","TestConduit1","","","test_modify_article",""
"passed","Tue Aug 10 17:36:30 GMT 2021","Tue Aug 10 17:37:27 GMT 2021","57400","test_conduit","test_all_conduit","TestConduit1","","","test_new_article_from_file",""
"passed","Tue Aug 10 17:37:49 GMT 2021","Tue Aug 10 17:38:06 GMT 2021","17131","test_conduit","test_all_conduit","TestConduit1","","","test_delete_article",""
"passed","Tue Aug 10 17:38:07 GMT 2021","Tue Aug 10 17:38:34 GMT 2021","27777","test_conduit","test_all_conduit","TestConduit1","","","test_sampletext_download",""
"passed","Tue Aug 10 17:35:30 GMT 2021","Tue Aug 10 17:35:37 GMT 2021","7502","test_conduit","test_all_conduit","TestConduit1","","","test_bad_signup",""
